Date,Bond,ER,GP,Sensex
2008-04-16,1143.47,39.96,"37,757.50",16244.19
2008-04-21,1138.21,39.89,"36,625.20",16739.33
2008-04-22,1142.03,39.94,"36,669.50",16783.87
2008-04-23,1141.46,39.95,"36,007.40",16698.04
2008-04-24,1141.7,40.04,"35,976.70",16721.08
2008-04-25,1141.22,40.18,"35,771.40",17125.98
2008-04-28,1144.2,40.14,"35,811.50",17015.96
2008-04-29,1150.48,40.22,"35,591.60",17378.46
2008-04-30,1156.24,40.46,"35,353.90",17287.31
2008-02-05,1159.6,40.65,"34,707.60",17600.12
2008-05-05,1161.98,40.55,"34,707.60",17490.9
2008-06-05,1163.9,40.69,"36,022.80",17373.01
2008-07-05,1161.55,41.2,"36,032.40",17339.31
2008-08-05,1161.14,41.79,"36,610.40",17080.65
2008-09-05,1162.56,41.38,"36,432.80",16737.07
2008-12-05,1164.4,41.68,"37,089.30",16860.9
2008-05-13,1165.81,42.16,"36,563.60",16752.86
2008-05-14,1163.55,42.33,"36,756.90",16978.35
2008-05-15,1163.65,42.4,"37,532.40",17353.54
2008-05-16,1160.48,42.64,"38,158.40",17434.94
2008-05-20,1161.39,42.67,"39,026.30",17230.18
2008-05-21,1159.48,42.72,"39,592.10",17243.16
2008-05-22,1155.67,43.15,"39,567.50",16907.11
2008-05-23,1157.15,42.84,"39,650.60",16649.64
2008-05-26,1157.22,42.56,"39,650.60",16348.5
2008-05-27,1156.51,42.89,"38,931.30",16275.59
2008-05-28,1156.48,42.85,"38,609.00",16525.37
2008-05-29,1156.25,42.77,"37,492.20",16316.26
2008-05-30,1156.75,42.59,"37,387.50",16415.57
2008-02-06,1157.3,42.24,"37,732.90",16063.18
2008-03-06,1156.93,42.53,"37,438.50",15962.56
2008-04-06,1155.04,42.63,"37,902.20",15514.79
2008-05-06,1153.42,42.86,"37,777.50",15769.72
2008-06-06,1149.2,42.79,"38,269.20",15572.18
2008-09-06,1146.62,42.89,"38,511.90",15066.1
2008-10-06,1146.9,42.89,"37,815.50",14889.25
2008-11-06,1147.42,42.89,"37,494.70",15185.32
2008-12-06,1143.2,42.81,"36,800.80",15250.2
2008-06-13,1141.16,42.87,"37,134.10",15189.62
2008-06-16,1141.98,42.9,"38,217.00",15395.82
2008-06-17,1142.74,42.92,"37,781.10",15696.9
2008-06-18,1141.54,42.9,"38,144.80",15422.31
2008-06-19,1136.99,42.93,"38,829.00",15087.99
2008-06-20,1129.15,42.97,"39,113.30",14571.29
2008-06-23,1122.36,42.97,"37,918.20",14293.32
2008-06-24,1126.83,42.94,"38,106.20",14106.58
2008-06-25,1114.08,42.82,"37,724.30",14220.07
2008-06-26,1122.05,42.73,"39,017.60",14421.82
2008-06-27,1110.76,42.79,"39,429.10",13802.22
2008-06-30,1113.29,42.95,"40,051.90",13461.6
2008-01-07,1106.57,43.27,"40,364.10",12961.68
2008-02-07,1107.07,43.34,"40,393.50",13664.62
2008-03-07,1106.84,43.3,"40,348.80",13094.11
2008-04-07,1103.5,43.21,"40,182.30",13454.0
2008-07-07,1095.05,43.12,"39,649.40",13525.99
2008-08-07,1093.84,43.37,"39,828.60",13349.65
2008-09-07,1093.83,43.13,"39,973.80",13964.26
2008-10-07,1091.01,43.16,"40,365.60",13926.24
2008-11-07,1088.78,42.72,"41,287.50",13469.85
2008-07-14,1090.08,42.82,"41,478.80",13330.51
2008-07-15,1087.1,43.17,"42,496.60",12676.19
2008-07-16,1088.39,43.17,"42,115.60",12575.8
2008-07-17,1090.71,42.94,"41,473.10",13111.85
2008-07-18,1099.53,42.78,"40,808.60",13635.4
2008-07-21,1102.11,42.71,"41,042.20",13850.04
2008-07-22,1100.06,42.71,"41,003.20",14104.2
2008-07-23,1102.63,42.33,"39,038.10",14942.28
2008-07-24,1107.57,41.96,"38,985.30",14777.01
2008-07-25,1104.37,42.23,"38,941.80",14274.94
2008-07-28,1105.92,42.3,"39,248.80",14349.11
2008-07-29,1096.98,42.54,"38,952.70",13791.54
2008-07-30,1098.24,42.47,"38,045.00",14287.21
2008-07-31,1096.69,42.49,"39,005.80",14355.75
2008-01-08,1100.5,42.37,"38,680.90",14656.69
2008-04-08,1103.67,42.4,"38,376.60",14577.87
2008-05-08,1115.36,42.28,"37,220.40",14961.07
2008-06-08,1117.66,42.0,"36,943.40",15073.54
2008-07-08,1111.6,41.89,"36,759.90",15117.25
2008-08-08,1111.17,42.2,"36,001.10",15167.82
2008-11-08,1124.26,42.0,"35,945.70",15503.92
2008-12-08,1123.29,42.4,"34,652.20",15212.13
2008-08-13,1115.66,42.67,"34,966.30",15093.12
2008-08-14,1106.59,42.82,"35,182.20",14724.18
2008-08-18,1113.34,43.23,"34,664.70",14645.66
2008-08-20,1108.78,43.72,"35,587.10",14678.23
2008-08-21,1107.78,43.58,"36,261.40",14243.73
2008-08-22,1110.56,43.38,"35,806.90",14401.49
2008-08-25,1115.4,43.58,"35,806.90",14450.35
2008-08-26,1120.75,44.07,"36,276.40",14482.22
2008-08-27,1115.5,43.73,"36,193.70",14296.79
2008-08-28,1119.93,43.73,"36,677.60",14048.34
2008-08-29,1128.51,43.79,"36,606.20",14564.53
2008-01-09,1126.95,44.21,"36,306.50",14498.51
2008-02-09,1140.07,44.26,"35,409.50",15049.86
2008-04-09,1149.42,44.45,"35,743.10",14899.1
2008-05-09,1149.95,44.37,"36,047.00",14483.83
2008-08-09,1150.91,44.26,"36,145.90",14944.97
2008-09-09,1156.64,44.89,"35,018.50",14900.76
2008-10-09,1165.77,45.12,"35,137.60",14662.61
2008-11-09,1167.49,45.44,"33,893.00",14324.29
2008-12-09,1174.42,45.77,"34,170.10",14000.81
2008-09-15,1181.39,45.94,"35,595.80",13531.27
2008-09-16,1194.4,46.63,"36,192.20",13518.8
2008-09-17,1186.12,46.34,"37,812.60",13262.9
2008-09-18,1175.63,46.71,"40,043.20",13315.6
2008-09-19,1166.29,46.32,"39,700.30",14042.32
2008-09-22,1163.98,45.4,"40,382.80",13994.96
2008-09-23,1164.84,45.72,"41,003.40",13570.31
2008-09-24,1156.83,45.83,"41,108.50",13692.52
2008-09-25,1158.27,46.25,"40,924.30",13547.18
2008-09-26,1161.54,46.43,"41,938.50",13102.18
2008-09-29,1151.53,46.94,"42,693.40",12595.75
2008-01-10,1156.52,46.96,"41,034.40",13055.67
2008-03-10,1172.45,46.88,"38,974.00",12526.32
2008-06-10,1186.77,47.46,"41,857.70",11801.7
2008-07-10,1192.87,48.01,"42,035.80",11695.24
2008-08-10,1195.56,48.74,"43,368.00",11328.36
2008-10-10,1216.51,48.72,"43,633.70",10527.85
2008-10-13,1221.84,48.14,"40,128.20",11309.09
2008-10-14,1214.49,47.71,"40,022.40",11483.4
2008-10-15,1205.3,48.43,"41,107.00",10809.12
2008-10-16,1223.25,48.86,"39,222.20",10581.49
2008-10-17,1221.61,48.68,"38,350.30",9975.35
2008-10-20,1241.78,48.83,"38,931.20",10223.09
2008-10-22,1239.25,49.29,"36,649.40",10169.9
2008-10-23,1239.05,49.79,"35,865.00",9771.7
2008-10-24,1235.09,49.95,"35,600.10",8701.07
2008-10-27,1241.74,50.09,"36,420.90",8509.56
2008-10-29,1249.0,49.77,"37,976.50",9044.51
2008-10-31,1252.81,49.25,"36,135.60",9788.06
2008-03-11,1249.04,48.96,"35,493.80",10337.68
2008-04-11,1242.61,48.62,"35,352.10",10631.12
2008-05-11,1238.08,47.18,"35,769.20",10120.01
2008-06-11,1237.91,47.67,"36,012.30",9734.22
2008-07-11,1238.06,47.76,"35,145.00",9964.29
2008-10-11,1236.73,47.32,"35,654.60",10536.16
2008-11-11,1238.04,47.59,"35,315.40",9839.69
2008-12-11,1240.17,48.79,"35,657.70",9536.33
2008-11-14,1252.71,49.46,"36,612.60",9385.42
2008-11-17,1255.49,48.99,"36,222.90",9291.01
2008-11-18,1257.87,49.68,"36,641.70",8937.2
2008-11-19,1264.8,49.74,"38,107.60",8773.78
2008-11-20,1271.25,50.52,"37,029.20",8451.01
2008-11-21,1281.24,50.03,"38,763.70",8915.21
2008-11-24,1281.5,50.09,"41,042.80",8903.12
2008-11-25,1279.0,49.97,"40,943.00",8695.53
2008-11-26,1282.18,49.85,"40,198.40",9026.72
2008-11-28,1287.43,49.84,"40,806.50",9092.72
2008-01-12,1293.24,50.09,"39,172.30",8839.87
2008-02-12,1298.57,50.52,"39,117.00",8739.24
2008-03-12,1316.85,49.9,"38,274.20",8747.43
2008-04-12,1316.71,49.79,"38,531.10",9229.75
2008-05-12,1320.23,49.69,"37,131.70",8965.2
2008-08-12,1325.45,49.22,"38,032.60",9162.62
2008-10-12,1332.47,49.12,"39,270.10",9654.9
2008-11-12,1341.09,48.52,"40,104.50",9645.46
2008-12-12,1366.6,48.71,"40,046.00",9690.07
2008-12-15,1370.58,47.94,"39,689.30",9832.39
2008-12-16,1378.08,47.82,"40,177.30",9976.98
2008-12-17,1394.04,47.33,"41,499.00",9715.29
2008-12-18,1412.89,47.28,"40,102.70",10076.43
2008-12-19,1416.94,47.08,"39,493.40",10099.91
2008-12-22,1408.41,47.39,"40,743.50",9928.35
2008-12-23,1397.73,48.49,"41,086.90",9686.75
2008-12-24,1402.48,48.99,"41,086.90",9568.72
2008-12-26,1409.21,47.89,"41,086.90",9328.92
2008-12-29,1411.74,48.76,"42,604.10",9533.52
2008-12-30,1430.5,48.5,"42,152.40",9716.16
2008-12-31,1446.18,48.45,"42,152.40",9647.31
2009-01-01,1449.98,48.73,"42,152.40",9903.46
2009-02-01,1452.83,48.89,"42,474.50",9958.22
2009-05-01,1465.26,48.37,"41,488.60",10275.6
2009-06-01,1453.08,48.68,"41,343.70",10335.93
2009-07-01,1385.13,48.61,"41,419.50",9586.88
2009-09-01,1364.5,48.92,"40,888.30",9406.47
2009-12-01,1372.11,48.6,"40,394.80",9110.05
2009-01-13,1385.37,48.91,"40,593.60",9071.36
2009-01-14,1392.26,48.7,"40,097.40",9370.49
2009-01-15,1399.78,49.08,"39,714.30",9046.74
2009-01-16,1404.84,48.77,"40,620.30",9323.59
2009-01-19,1403.37,48.56,"40,517.10",9329.57
2009-01-20,1396.72,48.99,"41,988.40",9100.55
2009-01-21,1388.13,49.12,"41,706.70",8779.17
2009-01-22,1374.41,48.93,"42,234.60",8813.84
2009-01-23,1382.59,49.19,"43,086.90",8674.35
2009-01-27,1377.63,48.85,"43,928.10",9004.08
2009-01-28,1370.78,48.87,"43,795.60",9257.47
2009-01-29,1371.17,48.9,"43,711.30",9236.28
2009-01-30,1369.12,49.02,"45,027.90",9424.24
2009-02-02,1373.03,49.01,"44,838.20",9066.7
2009-03-02,1369.94,48.8,"44,157.70",9149.3
2009-04-02,1361.17,48.65,"44,100.70",9201.85
2009-05-02,1365.35,48.82,"44,868.40",9090.88
2009-06-02,1361.43,48.73,"44,440.30",9300.86
2009-09-02,1361.16,48.6,"43,452.30",9583.89
2009-10-02,1349.38,48.7,"44,368.50",9647.47
2009-11-02,1354.0,48.82,"45,633.70",9618.54
2009-12-02,1361.94,48.72,"46,030.60",9465.83
2009-02-13,1368.06,48.72,"45,465.30",9634.74
2009-02-16,1359.14,48.72,"46,036.40",9305.45
2009-02-17,1350.31,49.16,"48,061.20",9035.0
2009-02-18,1352.68,49.85,"48,127.70",9015.18
2009-02-19,1357.07,49.85,"48,672.00",9042.63
2009-02-24,1335.13,49.89,"49,079.60",8822.06
2009-02-25,1328.42,49.82,"48,866.30",8902.56
2009-02-26,1340.28,50.41,"47,251.10",8954.86
2009-02-27,1347.03,50.73,"48,685.30",8891.61
2009-02-03,1348.38,51.75,"48,657.30",8607.08
2009-03-03,1354.17,51.66,"47,487.60",8427.29
2009-04-03,1346.42,51.93,"46,824.10",8446.49
2009-05-03,1349.45,52.06,"47,261.50",8197.92
2009-06-03,1335.9,51.51,"48,381.80",8325.82
2009-09-03,1323.47,51.8,"47,905.70",8160.4
2009-12-03,1305.3,51.7,"48,011.20",8343.75
2009-03-13,1303.35,51.67,"47,778.10",8756.61
2009-03-16,1333.78,51.58,"47,193.30",8943.54
2009-03-17,1324.59,51.25,"47,129.90",8863.82
2009-03-18,1324.75,51.35,"45,814.80",8976.68
2009-03-19,1331.12,50.77,"48,207.60",9001.75
2009-03-20,1326.03,50.14,"48,320.10",8966.68
2009-03-23,1325.25,50.52,"47,908.70",9424.02
2009-03-24,1328.14,50.31,"46,852.60",9471.04
2009-03-25,1329.17,50.83,"47,146.80",9667.9
2009-03-26,1328.48,50.54,"47,452.00",10003.1
2009-03-30,1315.32,51.08,"47,513.60",9568.14
2009-03-31,1321.42,50.95,"46,498.60",9708.5
2009-02-04,1323.91,50.3,"45,242.10",10348.83
2009-06-04,1326.29,50.0,"43,556.00",10534.87
2009-08-04,1336.01,50.53,"44,169.40",10742.34
2009-09-04,1344.29,49.91,"44,033.80",10803.86
2009-04-13,1344.06,49.86,"44,033.80",10967.22
2009-04-15,1345.67,49.88,"44,260.40",11284.73
2009-04-16,1355.39,49.49,"43,813.70",10947.4
2009-04-17,1363.99,49.71,"43,403.10",11023.09
2009-04-20,1368.7,49.95,"44,126.30",10979.5
2009-04-21,1376.72,50.36,"44,855.20",10898.11
2009-04-22,1389.69,50.2,"44,592.40",10817.54
2009-04-23,1384.3,50.22,"44,803.20",11134.99
2009-04-24,1386.74,49.94,"45,202.60",11329.05
2009-04-27,1391.84,49.98,"45,601.90",11371.85
2009-04-28,1386.89,50.44,"45,008.90",11001.75
2009-04-29,1383.48,50.22,"45,051.70",11403.25
2009-04-05,1374.76,49.68,"44,362.10",12134.75
2009-05-05,1379.84,49.65,"44,863.00",12131.08
2009-06-05,1387.65,49.5,"45,154.20",11952.75
2009-07-05,1387.9,49.46,"44,955.70",12116.94
2009-08-05,1376.72,49.25,"44,697.00",11876.43
2009-11-05,1372.58,49.23,"45,209.50",11682.99
2009-12-05,1367.31,49.59,"45,226.40",12158.03
2009-05-13,1367.44,49.34,"45,932.00",12019.65
2009-05-14,1365.07,49.83,"46,137.60",11872.91
2009-05-15,1366.06,49.55,"45,898.70",12173.42
2009-05-18,1375.36,48.17,"44,106.70",14284.21
2009-05-19,1368.5,47.49,"44,184.60",14302.03
2009-05-20,1372.29,47.71,"44,619.20",14060.66
2009-05-21,1370.02,47.4,"44,416.40",13736.54
2009-05-22,1368.16,47.19,"45,213.80",13887.15
2009-05-25,1362.12,47.22,"45,213.80",13913.22
2009-05-26,1362.09,47.63,"45,270.20",13589.23
2009-05-27,1358.73,47.67,"45,358.00",14109.64
2009-05-28,1352.76,47.83,"45,593.70",14296.01
2009-05-29,1351.41,47.29,"45,960.70",14625.25
2009-01-06,1352.58,46.99,"46,107.90",14840.63
2009-02-06,1352.94,47.14,"46,084.50",14874.91
2009-03-06,1357.44,46.84,"45,980.50",14870.9
2009-04-06,1359.95,47.16,"45,826.70",15008.68
2009-05-06,1355.13,47.08,"45,319.80",15103.55
2009-08-06,1356.57,47.38,"44,884.80",14665.92
2009-09-06,1357.8,47.59,"45,400.40",15127.0
2009-10-06,1356.06,47.27,"45,071.80",15466.81
2009-11-06,1345.43,47.42,"45,105.70",15411.47
2009-12-06,1347.05,47.41,"44,622.50",15237.94
2009-06-15,1350.76,47.94,"44,477.70",14875.52
2009-06-16,1352.39,47.76,"44,640.50",14957.91
2009-06-17,1351.55,47.91,"44,780.30",14522.84
2009-06-18,1351.45,48.06,"45,332.10",14265.53
2009-06-19,1351.13,48.13,"44,966.80",14521.89
2009-06-22,1350.19,48.39,"44,698.50",14326.22
2009-06-23,1351.05,48.91,"44,697.80",14324.01
2009-06-24,1350.62,48.53,"45,330.80",14422.73
2009-06-25,1350.2,48.53,"45,545.70",14345.62
2009-06-26,1350.21,48.51,"45,305.50",14764.64
2009-06-29,1352.67,48.2,"45,002.20",14785.74
2009-06-30,1351.78,47.87,"44,767.20",14493.84
2009-01-07,1353.6,48.09,"44,932.80",14645.47
2009-02-07,1358.96,47.79,"44,574.20",14658.49
2009-03-07,1366.42,47.99,"44,666.80",14913.05
2009-06-07,1360.78,48.22,"44,907.60",14043.4
2009-07-07,1350.69,48.52,"44,887.90",14170.45
2009-08-07,1354.69,48.92,"44,881.00",13769.15
2009-09-07,1355.69,48.92,"44,411.30",13757.46
2009-10-07,1353.48,48.69,"44,737.00",13504.22
2009-07-13,1358.33,49.4,"44,598.30",13400.32
2009-07-14,1358.04,48.84,"45,285.00",13853.7
2009-07-15,1356.05,48.72,"45,619.60",14253.24
2009-07-16,1357.07,48.74,"45,506.50",14250.25
2009-07-17,1360.05,48.69,"45,684.40",14744.92
2009-07-20,1357.78,48.43,"45,922.60",15191.01
2009-07-21,1355.0,48.27,"45,894.80",15062.49
2009-07-22,1359.19,48.37,"46,009.10",14843.12
2009-07-23,1360.49,48.44,"46,027.50",15231.04
2009-07-24,1357.64,48.38,"45,890.80",15378.96
2009-07-27,1358.07,48.21,"45,997.60",15375.04
2009-07-28,1359.34,48.21,"45,527.00",15331.94
2009-07-29,1359.52,48.47,"45,079.00",15173.46
2009-07-30,1356.96,48.49,"45,091.00",15387.96
2009-07-31,1353.91,48.16,"45,130.70",15670.31
2009-03-08,1354.18,47.87,"45,717.70",15924.23
2009-04-08,1351.9,47.54,"45,859.10",15830.98
2009-05-08,1347.97,47.67,"45,652.60",15903.83
2009-06-08,1344.33,47.58,"45,968.30",15514.03
2009-07-08,1346.84,47.86,"45,744.60",15160.24
2009-10-08,1342.8,47.81,"45,180.50",15009.77
2009-11-08,1344.05,47.94,"45,219.00",15074.59
2009-12-08,1344.59,48.35,"45,813.80",15020.16
2009-08-13,1347.18,48.14,"45,872.90",15518.49
2009-08-14,1345.76,48.27,"46,001.60",15411.63
2009-08-17,1342.99,48.68,"45,669.80",14784.92
2009-08-18,1341.11,48.74,"45,628.00",15035.26
2009-08-20,1339.2,48.7,"45,778.80",15012.32
2009-08-21,1336.49,48.74,"46,305.80",15240.83
2009-08-24,1333.96,48.5,"46,257.20",15628.75
2009-08-25,1335.99,48.79,"46,275.10",15688.47
2009-08-26,1339.19,48.83,"46,014.00",15769.85
2009-08-27,1337.61,48.98,"46,122.10",15781.07
2009-08-28,1331.75,48.87,"46,491.10",15922.34
2009-08-31,1330.32,48.88,"46,491.10",15666.64
2009-01-09,1329.34,48.73,"46,833.20",15551.19
2009-02-09,1330.22,49.06,"47,243.80",15467.46
2009-03-09,1328.92,48.88,"48,083.50",15398.33
2009-04-09,1327.08,48.89,"48,347.30",15689.12
2009-07-09,1333.45,48.75,"48,314.40",16016.32
2009-08-09,1332.36,48.65,"48,501.40",16123.67
2009-09-09,1335.96,48.47,"48,480.80",16183.55
2009-10-09,1333.62,48.37,"48,185.10",16216.86
2009-11-09,1327.21,48.51,"48,874.90",16264.3
2009-09-14,1334.95,48.7,"48,698.50",16214.19
2009-09-15,1337.16,48.57,"48,445.40",16454.45
2009-09-16,1344.78,48.36,"48,994.70",16677.04
2009-09-17,1340.79,47.97,"49,045.90",16711.11
2009-09-18,1343.43,48.18,"48,712.60",16741.3
2009-09-22,1344.02,48.17,"48,636.50",16886.43
2009-09-23,1346.53,47.96,"48,487.00",16719.5
2009-09-24,1346.03,48.1,"48,442.80",16781.43
2009-09-25,1342.76,47.98,"47,646.50",16693.0
2009-09-29,1344.77,48.04,"47,599.90",16852.91
2009-01-10,1342.66,47.86,"47,971.80",17134.55
2009-05-10,1344.65,47.53,"47,781.40",16866.41
2009-06-10,1343.64,47.16,"48,707.00",16958.54
2009-07-10,1341.08,46.82,"48,564.10",16806.66
2009-08-10,1342.37,46.28,"48,430.50",16843.54
2009-09-10,1341.5,46.5,"48,794.90",16642.66
2009-12-10,1338.35,46.58,"49,221.30",17026.67
2009-10-14,1335.58,46.16,"48,880.00",17231.11
2009-10-15,1335.65,45.91,"48,518.90",17195.2
2009-10-16,1333.65,46.27,"48,609.20",17322.82
2009-10-20,1336.78,46.04,"48,962.60",17223.01
2009-10-21,1337.31,46.44,"48,912.40",17009.17
2009-10-22,1337.21,46.66,"49,217.20",16789.74
2009-10-23,1336.72,46.45,"49,331.60",16810.81
2009-10-26,1336.57,46.58,"49,140.10",16740.5
2009-10-27,1340.77,46.83,"48,627.40",16353.4
2009-10-28,1343.07,47.15,"48,696.00",16283.49
2009-10-29,1345.17,47.52,"49,116.80",16052.72
2009-10-30,1342.96,46.96,"48,843.60",15896.28
2009-03-11,1347.14,47.04,"50,307.30",15404.94
2009-04-11,1348.16,47.13,"51,300.90",15912.13
2009-05-11,1347.7,47.13,"51,232.00",16063.9
2009-06-11,1347.44,46.82,"51,344.40",16158.28
2009-09-11,1353.44,46.58,"51,425.10",16498.72
2009-10-11,1354.54,46.53,"51,225.30",16440.56
2009-11-11,1353.91,46.57,"51,652.80",16849.6
2009-12-11,1354.96,46.5,"51,997.50",16696.03
2009-11-13,1350.86,46.5,"51,164.90",16848.83
2009-11-16,1351.96,46.09,"52,235.70",17032.51
2009-11-17,1352.64,46.25,"52,561.60",17050.65
2009-11-18,1354.16,46.26,"53,106.80",16998.78
2009-11-19,1353.99,46.41,"53,022.20",16785.65
2009-11-20,1357.47,46.58,"53,175.30",17021.85
2009-11-23,1359.31,46.49,"54,361.30",17180.18
2009-11-24,1361.75,46.6,"53,980.60",17131.08
2009-11-25,1361.4,46.34,"54,533.90",17198.95
2009-11-26,1363.94,46.27,"54,932.80",16854.93
2009-11-27,1365.26,46.81,"54,446.40",16632.01
2009-11-30,1362.9,46.48,"54,725.30",16926.22
2009-01-12,1361.45,46.45,"55,254.50",17198.27
2009-02-12,1361.44,46.27,"56,184.20",17169.91
2009-03-12,1357.31,46.22,"55,717.30",17185.68
2009-04-12,1359.49,46.25,"55,102.60",17101.54
2009-07-12,1353.49,46.44,"53,211.90",16983.14
2009-08-12,1358.45,46.67,"53,547.50",17227.68
2009-09-12,1360.1,46.77,"53,119.30",17125.22
2009-10-12,1358.8,46.72,"52,672.70",17189.31
2009-11-12,1358.56,46.52,"52,339.10",17119.03
2009-12-14,1357.35,46.66,"52,507.20",17097.55
2009-12-15,1358.12,46.64,"52,411.40",16877.16
2009-12-16,1355.1,46.68,"53,115.60",16912.77
2009-12-17,1357.28,46.78,"52,381.70",16894.25
2009-12-18,1356.44,46.85,"51,618.80",16719.83
2009-12-21,1355.12,46.8,"51,809.30",16601.2
2009-12-22,1356.36,46.8,"50,746.40",16692.0
2009-12-23,1357.43,46.85,"50,882.00",17231.11
2009-12-24,1357.81,46.76,"50,882.00",17360.61
2009-12-29,1359.23,46.69,"51,617.00",17401.56
2009-12-30,1360.02,46.73,"50,846.10",17343.82
2009-12-31,1359.87,46.68,"50,846.10",17464.81
2010-04-01,1362.0,46.51,"51,942.30",17558.73
2010-05-01,1363.6,46.2,"51,944.70",17686.24
2010-06-01,1365.07,46.12,"51,817.80",17701.13
2010-07-01,1365.63,45.87,"51,646.80",17615.72
2010-08-01,1361.53,45.8,"51,565.90",17540.29
2010-11-01,1363.12,45.36,"52,282.80",17526.71
2010-12-01,1362.85,45.4,"52,560.30",17422.51
2010-01-13,1366.56,45.68,"51,453.30",17509.8
2010-01-14,1364.84,45.48,"52,006.60",17584.87
2010-01-15,1367.15,45.67,"51,403.00",17554.3
2010-01-18,1369.49,45.66,"51,636.80",17641.08
2010-01-19,1370.72,45.62,"51,936.70",17486.06
2010-01-20,1371.97,45.95,"51,542.70",17474.49
2010-01-21,1377.44,45.97,"50,968.40",17051.14
2010-01-22,1374.04,46.17,"50,053.70",16859.68
2010-01-25,1372.23,46.18,"50,485.60",16780.46
2010-01-27,1372.39,46.29,"50,769.00",16289.82
2010-01-28,1373.04,46.31,"50,439.70",16306.87
2010-01-29,1371.72,46.37,"49,802.40",16357.96
2010-01-02,1372.14,46.34,"50,397.30",16356.03
2010-02-02,1368.86,46.25,"51,283.80",16163.44
2010-03-02,1367.28,46.04,"51,262.50",16496.05
2010-04-02,1365.9,46.09,"50,078.70",16224.95
2010-05-02,1367.71,46.56,"49,435.10",15790.93
2010-08-02,1369.13,46.81,"49,800.50",15935.61
2010-09-02,1368.84,46.68,"49,979.20",16042.18
2010-10-02,1368.98,46.56,"49,721.10",15922.17
2010-11-02,1362.15,46.46,"49,959.50",16152.59
2010-02-15,1364.48,46.38,"50,876.40",16038.35
2010-02-16,1363.86,46.18,"51,535.70",16226.68
2010-02-17,1363.0,46.02,"51,591.50",16428.91
2010-02-18,1363.76,46.22,"51,724.30",16327.84
2010-02-19,1362.8,46.47,"51,525.90",16191.63
2010-02-22,1366.38,46.16,"51,446.50",16237.05
2010-02-23,1368.7,46.13,"51,182.20",16286.32
2010-02-24,1368.51,46.25,"51,107.50",16255.97
2010-02-25,1368.86,46.36,"50,861.40",16254.2
2010-02-26,1370.02,46.23,"51,095.90",16429.55
2010-02-03,1364.63,46.02,"51,712.00",16772.56
2010-03-03,1364.81,45.9,"51,932.40",17000.01
2010-04-03,1367.02,45.82,"52,033.80",16971.7
2010-05-03,1366.87,45.78,"51,761.70",16994.49
2010-08-03,1366.95,45.43,"51,148.50",17102.6
2010-09-03,1369.9,45.54,"50,867.00",17052.54
2010-10-03,1371.58,45.41,"50,848.30",17098.33
2010-11-03,1372.56,45.47,"50,359.00",17167.96
2010-12-03,1372.46,45.45,"50,262.50",17166.62
2010-03-15,1370.94,45.58,"50,337.20",17164.99
2010-03-17,1376.48,45.41,"50,899.40",17490.08
2010-03-18,1377.18,45.49,"51,079.50",17519.26
2010-03-19,1379.84,45.48,"50,305.80",17578.23
2010-03-22,1379.24,45.49,"50,023.60",17410.57
2010-03-23,1380.96,45.56,"50,046.70",17451.02
2010-03-25,1381.63,45.63,"49,682.30",17558.85
2010-03-26,1383.95,45.34,"49,600.20",17644.76
2010-03-29,1385.12,45.08,"49,721.20",17711.35
2010-03-30,1385.3,44.94,"49,914.60",17590.17
2010-03-31,1387.02,45.14,"50,141.70",17527.77
2010-05-04,1387.52,44.73,"50,501.30",17935.68
2010-06-04,1387.43,44.45,"50,373.40",17941.37
2010-07-04,1387.9,44.42,"50,870.40",17970.02
2010-08-04,1388.2,44.69,"50,936.80",17714.4
2010-09-04,1385.36,44.35,"51,038.50",17933.14
2010-12-04,1384.28,44.35,"51,500.60",17853.0
2010-04-13,1379.41,44.62,"51,068.40",17821.96
2010-04-15,1375.15,44.38,"51,308.90",17639.26
2010-04-16,1377.61,44.49,"51,046.00",17591.18
2010-04-19,1375.28,44.6,"50,833.00",17400.68
2010-04-20,1377.2,44.61,"50,951.50",17460.58
2010-04-21,1380.11,44.41,"50,932.10",17472.56
2010-04-22,1379.58,44.45,"50,508.60",17573.99
2010-04-23,1378.86,44.54,"50,633.70",17694.2
2010-04-26,1381.16,44.33,"51,255.50",17745.28
2010-04-27,1380.72,44.45,"51,089.50",17690.62
2010-04-28,1382.76,44.6,"51,827.00",17380.08
2010-04-29,1383.78,44.57,"51,935.00",17503.47
2010-04-30,1386.71,44.44,"52,308.60",17558.71
2010-03-05,1389.83,44.56,"52,308.60",17386.08
2010-04-05,1391.47,44.56,"52,874.70",17137.14
2010-05-05,1394.81,44.87,"52,353.70",17087.96
2010-06-05,1393.93,45.4,"53,703.70",16987.53
2010-07-05,1396.97,45.58,"54,678.30",16769.11
2010-10-05,1392.97,44.96,"53,675.00",17330.55
2010-11-05,1397.59,45.14,"55,381.10",17141.53
2010-12-05,1398.35,45.33,"55,823.60",17195.81
2010-05-13,1399.21,44.99,"55,783.40",17265.87
2010-05-14,1401.02,45.1,"55,914.50",16994.6
2010-05-17,1406.39,45.72,"56,398.70",16835.56
2010-05-18,1404.77,45.55,"55,468.60",16875.76
2010-05-19,1407.56,46.0,"55,406.20",16408.49
2010-05-20,1406.8,46.75,"55,797.50",16519.68
2010-05-21,1408.41,46.95,"55,359.80",16445.61
2010-05-24,1410.93,46.67,"55,765.30",16469.55
